event_id,user_id,event_type,timestamp,app_version,major_version,os,country,session_id,properties,event_date,event_hour,day_of_week,week_of_year,year_month
EVT_000593,USER_179,crash,2024-01-05 13:48:17+00:00,1.5.1,1,Web,MY,SESSION_9887,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,13,Friday,1,2024-01
EVT_000594,USER_173,payment_failed,2024-01-12 01:32:58+00:00,1.3.5,1,Android,PH,SESSION_1844,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,1,Friday,2,2024-01
EVT_000595,USER_166,download_started,2024-01-01 11:23:11+00:00,1.1.5,1,iOS,PH,SESSION_2097,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,11,Monday,1,2024-01
EVT_000596,USER_241,error,2024-01-02 20:30:47+00:00,1.2.5,1,Android,PH,SESSION_4437,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,20,Tuesday,1,2024-01
EVT_000597,USER_017,payment_failed,2024-01-11 13:17:03+00:00,2.3.8,2,Web,ID,SESSION_6656,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,13,Thursday,2,2024-01
EVT_000599,USER_227,review_submitted,2024-01-13 02:12:57+00:00,1.3.2,1,Android,ID,SESSION_2430,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,2,Saturday,2,2024-01
EVT_000600,USER_179,search,2024-01-02 05:17:07+00:00,1.1.8,1,Web,ID,SESSION_9131,"{'item_id': None, 'amount': None, 'query': 'search_term_38', 'screen_name': None}",2024-01-02,5,Tuesday,1,2024-01
EVT_000601,USER_034,rating_submitted,2024-01-07 21:34:59+00:00,2.3.0,2,Android,SG,SESSION_6680,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,21,Sunday,1,2024-01
EVT_000602,USER_060,share_clicked,2024-01-02 00:55:51+00:00,2.4.5,2,Web,VN,SESSION_6503,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,0,Tuesday,1,2024-01
EVT_000603,USER_171,share_clicked,2024-01-13 10:31:37+00:00,2.3.4,2,Web,SG,SESSION_9986,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,10,Saturday,2,2024-01
EVT_000604,USER_067,remove_from_cart,2024-01-15 09:10:50+00:00,2.2.0,2,iOS,MY,SESSION_8933,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,9,Monday,3,2024-01
EVT_000605,USER_237,item_view,2024-01-05 14:10:39+00:00,2.1.2,2,Web,VN,SESSION_9770,"{'item_id': 'ITEM_782', 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,14,Friday,1,2024-01
EVT_000606,USER_030,app_close,2024-01-13 04:10:15+00:00,1.3.4,1,Android,SG,SESSION_6187,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,4,Saturday,2,2024-01
EVT_000607,USER_171,payment_success,2024-01-04 17:45:02+00:00,1.2.7,1,Web,SG,SESSION_6633,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,17,Thursday,1,2024-01
EVT_000608,USER_007,wishlist_add,2024-01-09 09:07:58+00:00,1.3.5,1,iOS,ID,SESSION_9182,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,9,Tuesday,2,2024-01
EVT_000609,USER_166,purchase,2024-01-12 17:32:21+00:00,2.4.2,2,Web,VN,SESSION_8764,"{'item_id': 'ITEM_552', 'amount': 175.96, 'query': None, 'screen_name': None}",2024-01-12,17,Friday,2,2024-01
EVT_000611,USER_156,add_to_cart,2024-01-06 02:20:03+00:00,1.2.3,1,iOS,ID,SESSION_9625,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,2,Saturday,1,2024-01
EVT_000612,USER_246,screen_view,2024-01-09 14:43:42+00:00,2.1.7,2,Android,PH,SESSION_9385,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'checkout'}",2024-01-09,14,Tuesday,2,2024-01
EVT_000613,USER_093,wishlist_add,2024-01-09 01:58:42+00:00,2.2.6,2,Android,ID,SESSION_3423,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,1,Tuesday,2,2024-01
EVT_000615,USER_207,wishlist_remove,2024-01-13 14:18:10+00:00,1.4.9,1,iOS,SG,SESSION_7786,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,14,Saturday,2,2024-01
EVT_000617,USER_143,review_submitted,2024-01-15 08:26:11+00:00,1.1.6,1,Android,PH,SESSION_3243,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,8,Monday,3,2024-01
EVT_000618,USER_078,error,2024-01-08 01:52:52+00:00,2.4.7,2,iOS,ID,SESSION_5979,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,1,Monday,2,2024-01
EVT_000619,USER_077,rating_submitted,2024-01-13 00:09:16+00:00,2.3.2,2,Android,VN,SESSION_3034,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,0,Saturday,2,2024-01
EVT_000620,USER_196,checkout,2024-01-11 07:01:07+00:00,1.4.5,1,Web,TH,SESSION_9078,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,7,Thursday,2,2024-01
EVT_000621,USER_161,rating_submitted,2024-01-10 13:55:16+00:00,2.4.9,2,iOS,MY,SESSION_2959,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,13,Wednesday,2,2024-01
EVT_000622,USER_082,review_submitted,2024-01-03 18:03:09+00:00,2.1.0,2,Android,MY,SESSION_3219,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,18,Wednesday,1,2024-01
EVT_000623,USER_013,purchase,2024-01-07 20:58:22+00:00,1.4.3,1,Web,SG,SESSION_5778,"{'item_id': 'ITEM_883', 'amount': 56.31, 'query': None, 'screen_name': None}",2024-01-07,20,Sunday,1,2024-01
EVT_000624,USER_224,payment_success,2024-01-13 05:34:20+00:00,2.5.5,2,iOS,PH,SESSION_5932,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,5,Saturday,2,2024-01
EVT_000625,USER_004,search,2024-01-10 11:52:09+00:00,2.2.7,2,Android,MY,SESSION_9489,"{'item_id': None, 'amount': None, 'query': 'search_term_21', 'screen_name': None}",2024-01-10,11,Wednesday,2,2024-01
EVT_000626,USER_057,add_to_cart,2024-01-02 06:09:32+00:00,1.3.7,1,iOS,ID,SESSION_9612,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,6,Tuesday,1,2024-01
EVT_000627,USER_123,payment_failed,2024-01-14 04:59:01+00:00,2.1.7,2,Web,PH,SESSION_6104,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,4,Sunday,2,2024-01
EVT_000628,USER_078,app_open,2024-01-13 10:11:45+00:00,1.1.2,1,Web,SG,SESSION_2943,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,10,Saturday,2,2024-01
EVT_000630,USER_169,share_clicked,2024-01-04 03:02:50+00:00,2.0.4,2,iOS,ID,SESSION_1971,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,3,Thursday,1,2024-01
EVT_000631,USER_025,button_click,2024-01-05 21:00:48+00:00,1.1.5,1,iOS,ID,SESSION_4365,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,21,Friday,1,2024-01
EVT_000632,USER_090,payment_failed,2024-01-03 23:17:37+00:00,1.4.9,1,iOS,ID,SESSION_3630,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,23,Wednesday,1,2024-01
EVT_000633,USER_136,add_to_cart,2024-01-14 18:48:00+00:00,2.1.8,2,iOS,VN,SESSION_4138,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,18,Sunday,2,2024-01
EVT_000634,USER_218,rating_submitted,2024-01-02 06:58:32+00:00,1.3.1,1,iOS,MY,SESSION_7004,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,6,Tuesday,1,2024-01
EVT_000635,USER_059,wishlist_remove,2024-01-07 13:13:32+00:00,2.0.7,2,iOS,PH,SESSION_2848,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,13,Sunday,1,2024-01
EVT_000636,USER_181,purchase,2024-01-03 15:48:23+00:00,1.2.7,1,iOS,TH,SESSION_1665,"{'item_id': 'ITEM_390', 'amount': 233.9, 'query': None, 'screen_name': None}",2024-01-03,15,Wednesday,1,2024-01
EVT_000637,USER_114,remove_from_cart,2024-01-12 09:43:53+00:00,2.3.3,2,iOS,TH,SESSION_7672,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,9,Friday,2,2024-01
EVT_000638,USER_173,rating_submitted,2024-01-11 11:11:00+00:00,2.3.8,2,Web,VN,SESSION_2723,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,11,Thursday,2,2024-01
EVT_000639,USER_103,error,2024-01-02 03:09:25+00:00,1.0.5,1,iOS,MY,SESSION_2666,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,3,Tuesday,1,2024-01
EVT_000640,USER_032,remove_from_cart,2024-01-04 19:54:25+00:00,2.2.9,2,Web,MY,SESSION_7958,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,19,Thursday,1,2024-01
EVT_000641,USER_122,crash,2024-01-13 20:25:22+00:00,2.4.4,2,iOS,TH,SESSION_7626,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,20,Saturday,2,2024-01
EVT_000642,USER_128,remove_from_cart,2024-01-02 03:16:31+00:00,1.0.0,1,iOS,TH,SESSION_3205,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,3,Tuesday,1,2024-01
EVT_000643,USER_155,payment_success,2024-01-11 00:11:24+00:00,2.4.9,2,iOS,ID,SESSION_3502,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,0,Thursday,2,2024-01
EVT_000644,USER_203,review_submitted,2024-01-11 16:49:31+00:00,2.5.7,2,Android,PH,SESSION_4308,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,16,Thursday,2,2024-01
EVT_000645,USER_221,download_started,2024-01-05 17:21:51+00:00,1.0.6,1,iOS,TH,SESSION_9955,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,17,Friday,1,2024-01
EVT_000646,USER_114,review_submitted,2024-01-08 10:54:24+00:00,1.1.8,1,Web,MY,SESSION_1589,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,10,Monday,2,2024-01
EVT_000647,USER_111,search,2024-01-15 22:10:31+00:00,2.3.1,2,Web,VN,SESSION_6119,"{'item_id': None, 'amount': None, 'query': 'search_term_63', 'screen_name': None}",2024-01-15,22,Monday,3,2024-01
EVT_000648,USER_147,rating_submitted,2024-01-11 17:43:34+00:00,1.4.0,1,Android,MY,SESSION_8797,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,17,Thursday,2,2024-01
EVT_000649,USER_174,payment_failed,2024-01-08 18:24:39+00:00,2.0.0,2,Web,ID,SESSION_5660,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,18,Monday,2,2024-01
EVT_000651,USER_170,remove_from_cart,2024-01-06 13:22:03+00:00,1.5.4,1,Web,ID,SESSION_5056,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,13,Saturday,1,2024-01
EVT_000653,USER_146,share_clicked,2024-01-08 21:55:27+00:00,2.0.7,2,Web,ID,SESSION_7900,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,21,Monday,2,2024-01
EVT_000654,USER_083,error,2024-01-06 12:36:24+00:00,2.0.3,2,Android,TH,SESSION_2601,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,12,Saturday,1,2024-01
EVT_000655,USER_158,purchase,2024-01-09 21:21:10+00:00,2.1.7,2,Web,ID,SESSION_6952,"{'item_id': 'ITEM_960', 'amount': 426.66, 'query': None, 'screen_name': None}",2024-01-09,21,Tuesday,2,2024-01
EVT_000656,USER_077,error,2024-01-04 09:16:03+00:00,1.4.1,1,Web,PH,SESSION_7586,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,9,Thursday,1,2024-01
EVT_000657,USER_018,error,2024-01-02 18:21:17+00:00,2.3.3,2,Android,ID,SESSION_9700,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,18,Tuesday,1,2024-01
EVT_000658,USER_077,wishlist_remove,2024-01-11 09:32:51+00:00,2.1.6,2,Android,MY,SESSION_9846,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,9,Thursday,2,2024-01
EVT_000659,USER_196,download_started,2024-01-10 16:29:42+00:00,1.5.8,1,iOS,PH,SESSION_3958,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,16,Wednesday,2,2024-01
EVT_000660,USER_191,review_submitted,2024-01-08 06:42:52+00:00,2.4.0,2,Web,SG,SESSION_5389,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,6,Monday,2,2024-01
EVT_000661,USER_039,purchase,2024-01-06 14:09:15+00:00,2.2.1,2,Web,SG,SESSION_8133,"{'item_id': 'ITEM_966', 'amount': 212.09, 'query': None, 'screen_name': None}",2024-01-06,14,Saturday,1,2024-01
EVT_000662,USER_066,crash,2024-01-14 09:41:10+00:00,2.1.1,2,iOS,SG,SESSION_4868,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,9,Sunday,2,2024-01
EVT_000663,USER_080,review_submitted,2024-01-01 07:51:52+00:00,2.3.0,2,iOS,SG,SESSION_8952,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,7,Monday,1,2024-01
EVT_000664,USER_203,checkout,2024-01-05 04:01:16+00:00,1.5.7,1,iOS,ID,SESSION_3883,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,4,Friday,1,2024-01
EVT_000666,USER_129,button_click,2024-01-04 03:36:47+00:00,2.3.1,2,iOS,PH,SESSION_9551,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,3,Thursday,1,2024-01
EVT_000667,USER_150,wishlist_add,2024-01-02 10:21:53+00:00,2.1.2,2,iOS,SG,SESSION_4865,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,10,Tuesday,1,2024-01
EVT_000668,USER_066,error,2024-01-04 08:28:26+00:00,2.4.5,2,Web,ID,SESSION_1916,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,8,Thursday,1,2024-01
EVT_000669,USER_175,remove_from_cart,2024-01-06 17:27:30+00:00,1.2.7,1,Web,MY,SESSION_5550,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,17,Saturday,1,2024-01
EVT_000670,USER_248,crash,2024-01-14 09:01:41+00:00,1.5.3,1,Android,PH,SESSION_1570,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,9,Sunday,2,2024-01
EVT_000671,USER_093,button_click,2024-01-07 09:40:44+00:00,1.3.6,1,iOS,TH,SESSION_9763,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,9,Sunday,1,2024-01
EVT_000672,USER_240,remove_from_cart,2024-01-15 08:19:05+00:00,1.1.7,1,Web,MY,SESSION_5872,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,8,Monday,3,2024-01
EVT_000674,USER_179,checkout,2024-01-07 03:52:10+00:00,1.2.6,1,Web,VN,SESSION_9295,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,3,Sunday,1,2024-01
EVT_000675,USER_117,app_open,2024-01-14 17:47:20+00:00,1.5.7,1,Web,SG,SESSION_1853,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,17,Sunday,2,2024-01
EVT_000676,USER_079,payment_success,2024-01-01 12:12:40+00:00,1.1.3,1,Web,VN,SESSION_2347,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,12,Monday,1,2024-01
EVT_000677,USER_217,crash,2024-01-13 20:48:08+00:00,2.3.7,2,Web,SG,SESSION_7722,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,20,Saturday,2,2024-01
EVT_000678,USER_212,payment_success,2024-01-05 05:43:37+00:00,1.0.6,1,Android,SG,SESSION_5616,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,5,Friday,1,2024-01
EVT_000679,USER_147,remove_from_cart,2024-01-07 12:53:56+00:00,1.4.9,1,Web,SG,SESSION_1339,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,12,Sunday,1,2024-01
EVT_000680,USER_068,item_view,2024-01-15 02:29:12+00:00,2.4.6,2,Web,MY,SESSION_1815,"{'item_id': 'ITEM_252', 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,2,Monday,3,2024-01
EVT_000681,USER_031,app_open,2024-01-02 11:10:36+00:00,2.3.7,2,iOS,SG,SESSION_9615,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,11,Tuesday,1,2024-01
EVT_000682,USER_209,checkout,2024-01-12 06:12:55+00:00,2.3.2,2,Android,SG,SESSION_5717,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,6,Friday,2,2024-01
EVT_000683,USER_187,add_to_cart,2024-01-10 06:52:18+00:00,1.3.2,1,iOS,MY,SESSION_7853,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,6,Wednesday,2,2024-01
EVT_000684,USER_233,remove_from_cart,2024-01-05 07:39:28+00:00,2.0.0,2,Android,SG,SESSION_7056,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,7,Friday,1,2024-01
EVT_000685,USER_176,add_to_cart,2024-01-14 10:44:25+00:00,2.5.9,2,Android,ID,SESSION_7283,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,10,Sunday,2,2024-01
EVT_000686,USER_086,remove_from_cart,2024-01-02 17:03:03+00:00,2.4.9,2,Web,VN,SESSION_8715,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,17,Tuesday,1,2024-01
EVT_000687,USER_130,crash,2024-01-13 01:00:16+00:00,2.3.5,2,iOS,PH,SESSION_7241,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,1,Saturday,2,2024-01
EVT_000688,USER_044,share_clicked,2024-01-01 18:11:16+00:00,2.3.2,2,iOS,MY,SESSION_9074,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,18,Monday,1,2024-01
EVT_000689,USER_067,button_click,2024-01-12 16:27:09+00:00,1.1.7,1,Android,VN,SESSION_6132,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,16,Friday,2,2024-01
EVT_000690,USER_225,checkout,2024-01-06 13:18:57+00:00,2.3.2,2,Android,VN,SESSION_5321,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,13,Saturday,1,2024-01
EVT_000691,USER_237,review_submitted,2024-01-08 04:35:54+00:00,1.1.0,1,iOS,SG,SESSION_1871,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,4,Monday,2,2024-01
EVT_000692,USER_181,review_submitted,2024-01-01 15:16:10+00:00,1.3.0,1,Android,MY,SESSION_8150,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,15,Monday,1,2024-01
EVT_000693,USER_127,button_click,2024-01-12 17:31:29+00:00,1.2.1,1,iOS,MY,SESSION_3425,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,17,Friday,2,2024-01
EVT_000694,USER_211,checkout,2024-01-03 05:47:32+00:00,1.4.9,1,iOS,TH,SESSION_4479,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,5,Wednesday,1,2024-01
EVT_000695,USER_128,button_click,2024-01-15 02:15:49+00:00,1.2.1,1,Android,MY,SESSION_6384,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,2,Monday,3,2024-01
EVT_000696,USER_040,app_open,2024-01-10 03:53:20+00:00,2.5.7,2,Android,VN,SESSION_2328,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,3,Wednesday,2,2024-01
EVT_000697,USER_085,app_close,2024-01-05 19:42:00+00:00,2.5.9,2,iOS,SG,SESSION_8423,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,19,Friday,1,2024-01
EVT_000698,USER_073,payment_success,2024-01-14 01:51:41+00:00,1.4.9,1,Android,ID,SESSION_1909,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,1,Sunday,2,2024-01
EVT_000699,USER_248,wishlist_add,2024-01-07 08:11:15+00:00,1.1.2,1,Android,TH,SESSION_2461,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,8,Sunday,1,2024-01
EVT_000700,USER_040,button_click,2024-01-05 20:48:41+00:00,2.3.4,2,Web,PH,SESSION_5891,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,20,Friday,1,2024-01
EVT_000701,USER_214,payment_failed,2024-01-03 11:42:06+00:00,1.3.7,1,Android,TH,SESSION_9399,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,11,Wednesday,1,2024-01
EVT_000702,USER_024,wishlist_remove,2024-01-05 18:38:27+00:00,1.3.6,1,iOS,ID,SESSION_7033,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,18,Friday,1,2024-01
EVT_000703,USER_058,search,2024-01-09 10:29:43+00:00,1.2.7,1,Android,ID,SESSION_9115,"{'item_id': None, 'amount': None, 'query': 'search_term_62', 'screen_name': None}",2024-01-09,10,Tuesday,2,2024-01
EVT_000704,USER_232,purchase,2024-01-05 04:08:43+00:00,2.2.9,2,iOS,PH,SESSION_5073,"{'item_id': 'ITEM_178', 'amount': 459.48, 'query': None, 'screen_name': None}",2024-01-05,4,Friday,1,2024-01
EVT_000705,USER_106,button_click,2024-01-09 03:32:27+00:00,2.2.4,2,Web,ID,SESSION_8612,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,3,Tuesday,2,2024-01
EVT_000706,USER_190,review_submitted,2024-01-13 16:01:07+00:00,1.3.0,1,iOS,TH,SESSION_3941,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,16,Saturday,2,2024-01
EVT_000707,USER_151,review_submitted,2024-01-15 22:19:20+00:00,2.2.2,2,iOS,SG,SESSION_8371,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,22,Monday,3,2024-01
EVT_000709,USER_178,wishlist_add,2024-01-03 20:30:29+00:00,2.4.9,2,Android,VN,SESSION_8974,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,20,Wednesday,1,2024-01
EVT_000710,USER_206,purchase,2024-01-11 22:43:25+00:00,1.1.0,1,iOS,ID,SESSION_2435,"{'item_id': 'ITEM_935', 'amount': 17.78, 'query': None, 'screen_name': None}",2024-01-11,22,Thursday,2,2024-01
